"Julianday","pH.A","Temp.A","Sal.A","Ox.A","pH.B","Temp.B","Sal.B","Ox.B","Temp.AF","Temp.BF"
185.352777777778,8.02,15.5,37.1,8.42,8.26,16.9,37.5,0,18.1,18.4
185.35625,8.02,15.5,37.1,8.42,8.26,16.9,37.5,0,18.1,18.4
185.359722222222,8.02,15.5,37.2,8.41,8.26,16.9,37.4,0,18.1,18.4
185.363194444444,8.02,15.5,37.1,8.41,8.26,16.9,37.5,0,18.1,18.4
185.366666666667,8.02,15.5,37.1,8.42,8.25,16.9,37.5,0,18.1,18.4
185.370138888889,8.02,15.5,37.1,8.42,8.26,16.9,37.4,0,18.1,18.4
185.373611111111,8.02,15.5,37.1,8.41,8.26,16.9,37.4,0,18.1,18.4
185.377083333333,8.02,15.5,37.1,8.41,8.26,16.9,37.4,0,18.1,18.4
185.380555555556,8.02,15.5,37.1,8.44,8.26,16.9,37.4,0,18.1,18.4
185.384027777778,8.02,15.5,37.1,8.43,8.26,16.9,37.5,0,18.1,18.4
185.3875,8.02,15.5,37.1,8.41,8.26,16.9,37.5,0,18.1,18.4
185.390972222222,8.02,15.5,37.1,8.42,8.26,16.9,37.4,0,18.1,18.4
185.394444444444,8.02,15.5,37.1,8.41,8.26,16.9,37.4,0,18.1,18.4
185.397916666667,8.02,15.5,37.1,8.42,8.25,16.9,37.4,0,18.1,18.4
185.401388888889,8.02,15.5,37.1,8.42,8.26,16.9,37.4,0,18.1,18.4
185.404861111111,8.02,15.5,37.1,8.42,8.25,16.9,37.4,0,18.1,18.4
185.408333333333,8.02,15.5,37.1,8.42,8.26,16.9,37.5,0,18.1,18.4
185.411805555556,8.02,15.5,37.1,8.4,8.25,16.9,37.4,0,18.1,18.4
185.415277777778,8.02,15.5,37.1,8.41,8.26,16.9,37.4,0,18.1,18.4
185.41875,8.02,15.5,37.1,8.41,8.26,16.9,37.4,0,18.1,18.4
185.422222222222,8.02,15.5,37.1,8.4,8.26,16.9,37.4,0,18.1,18.4
185.425694444444,8.02,15.5,37.1,8.42,8.25,16.9,37.5,0,18.1,18.4
185.429166666667,8.02,15.5,37.1,8.41,8.25,16.9,37.5,0,18.1,18.4
185.432638888889,8.02,15.5,37.1,8.41,8.26,16.9,37.4,0,18.1,18.4
185.436111111111,8.02,15.5,37.1,8.42,8.25,16.9,37.4,0,18.1,18.4
185.439583333333,8.02,15.5,37.1,8.42,8.25,16.9,37.4,0,18.1,18.4
185.443055555556,8.02,15.5,37.2,8.42,8.26,16.9,37.4,0,18.1,18.4
185.446527777778,8.02,15.5,37.2,8.42,8.26,16.9,37.5,0,18.1,18.4
185.45,8.02,15.5,37.2,8.43,8.25,16.9,37.5,0,18.1,18.4
185.453472222222,8.02,15.5,37.2,8.43,8.25,16.9,37.5,0,18.1,18.4
185.456944444444,8.02,15.6,37.1,8.43,8.25,16.9,37.4,0,18.1,18.4
185.460416666667,8.02,15.5,37.1,8.43,8.25,16.9,37.5,0,18.1,18.4
185.463888888889,8.02,15.5,37.2,8.41,8.26,16.9,37.5,0,18.1,18.4
185.467361111111,8.02,15.5,37.2,8.43,8.25,16.9,37.4,0,18.1,18.4
185.470833333333,8.02,15.5,37.1,8.42,8.25,16.9,37.4,0,18.1,18.4
185.474305555556,8.02,15.5,37.1,8.42,8.25,16.9,37.5,0,18.1,18.4
185.477777777778,8.02,15.6,37.1,8.41,8.25,16.9,37.4,0,18.1,18.4
185.48125,8.02,15.6,37.1,8.43,8.25,16.9,37.5,0,18.1,18.4
185.484722222222,8.02,15.5,37.1,8.44,8.25,16.9,37.4,0,18.1,18.4
185.488194444444,8.02,15.6,37.1,8.44,8.25,16.9,37.5,0,18.1,18.4
185.491666666667,8.02,15.6,37.1,8.43,8.25,16.9,37.4,0,18.1,18.4
185.495138888889,8.02,15.5,37.1,8.43,8.25,16.9,37.4,0,18.1,18.4
185.498611111111,8.02,15.6,37.1,8.43,8.25,16.9,37.5,0,18.1,18.4
185.502083333333,8.02,15.6,37.1,8.46,8.25,16.9,37.4,0,18.1,18.4
185.505555555556,8.02,15.6,37.1,8.45,8.25,16.9,37.5,0,18.1,18.4
185.509027777778,8.02,15.6,37.1,8.43,8.25,16.9,37.5,0,18.1,18.4
185.5125,8.02,15.6,37.1,8.44,8.25,16.9,37.4,0,18.1,18.4
185.515972222222,8.02,15.6,37.1,8.43,8.26,16.9,37.5,0,18.1,18.4
185.519444444444,8.02,15.6,37.1,8.45,8.25,16.9,37.4,0,18.1,18.4
185.522916666667,8.02,15.6,37.1,8.44,8.25,16.9,37.5,0,18.1,18.4
185.526388888889,8.02,15.6,37.1,8.44,8.25,17,37.5,0,18.1,18.4
185.529861111111,8.02,15.6,37.1,8.43,8.25,16.9,37.5,0,18.1,18.4
185.533333333333,8.02,15.6,37.1,8.43,8.25,16.9,37.5,0,18.1,18.4
185.536805555556,8.02,15.6,37.1,8.43,8.25,16.9,37.4,0,18.1,18.4
185.540277777778,8.02,15.6,37.1,8.44,8.25,16.9,37.5,0,18.1,18.4
185.54375,8.02,15.6,37.1,8.44,8.25,16.9,37.4,0,18.1,18.4
185.547222222222,8.02,15.6,37.1,8.44,8.25,17,37.5,0,18.1,18.4
185.550694444444,8.02,15.6,37.1,8.43,8.25,16.9,37.4,0,18.1,18.4
185.554166666667,8.02,15.6,37.1,8.43,8.25,17,37.3,0,18.1,18.4
185.557638888889,8.02,15.6,37.1,8.42,8.25,17,37.5,0,18.1,18.4
185.561111111111,8.02,15.6,37.1,8.41,8.25,16.9,37.5,0,18.1,18.4
185.564583333333,8.02,15.6,37.1,8.42,8.25,17,37.5,0,18.1,18.4
185.568055555556,8.02,15.6,37.1,8.43,8.25,16.9,37.5,0,18.1,18.4
185.571527777778,8.02,15.6,37.1,8.43,8.25,17,37.4,0,18.1,18.4
185.575,8.02,15.6,37.1,8.43,8.25,16.9,37.5,0,18.1,18.4
185.578472222222,8.02,15.6,37.1,8.45,8.25,16.9,37.4,0,18.1,18.4
185.581944444444,8.02,15.6,37.1,8.44,8.25,17,37.3,0,18.1,18.4
185.585416666667,8.02,15.6,37.1,8.45,8.25,17,37.5,0,18.1,18.4
185.588888888889,8.02,15.6,37.1,8.44,8.25,17,37.5,0,18.1,18.4
185.592361111111,8.02,15.6,37.1,8.45,8.25,17,37.4,0,18.1,18.4
185.595833333333,8.02,15.6,37.1,8.45,8.25,17,37.4,0,18.1,18.4
185.599305555556,8.02,15.6,37.1,8.44,8.25,17,37.3,0,18.1,18.4
185.602777777778,8.02,15.6,37.1,8.42,8.25,17,37.4,0,18.1,18.4
185.60625,8.02,15.6,37.1,8.45,8.25,17,37.5,0,18.1,18.4
185.609722222222,8.02,15.6,37.1,8.42,8.25,17,37.4,0,18.1,18.4
185.613194444444,8.02,15.6,37.1,8.45,8.25,17,37.4,0,18.1,18.4
185.616666666667,8.02,15.6,37.2,8.44,8.25,17,37.4,0,18.1,18.4
185.620138888889,8.02,15.6,37.2,8.43,8.25,17,37.4,0,18.1,18.4
185.623611111111,8.02,15.6,37.2,8.41,8.25,17,37.4,0,18.1,18.4
185.627083333333,8.02,15.6,37.2,8.4,8.25,17,37.4,0,18.1,18.4
185.630555555556,8.02,15.6,37.2,8.42,8.25,17,37.4,0,18.1,18.4
185.634027777778,8.02,15.6,37.2,8.4,8.25,17,37.4,0,18.1,18.4
185.6375,8.02,15.6,37.1,8.42,8.25,17,37.4,0,18.1,18.4
185.640972222222,8.02,15.6,37.2,8.43,8.25,17,37.4,0,18.1,18.4
185.644444444444,8.02,15.6,37.1,8.44,8.25,17,37.4,0,18.1,18.4
185.647916666667,8.02,15.6,37.2,8.44,8.25,17,37.4,0,18.1,18.4
185.651388888889,8.02,15.6,37.2,8.44,8.25,17,37.4,0,18.3,18.6
185.654861111111,8.02,15.6,37.1,8.43,8.25,17,37.4,0,18.3,18.6
185.658333333333,8.02,15.6,37.1,8.42,8.25,17,37.4,0,18.3,18.6
185.661805555556,8.02,15.6,37.1,8.42,8.25,17,37.4,0,18.3,18.6
185.665277777778,8.02,15.6,37.1,8.43,8.25,17,37.4,0,18.3,18.6
185.66875,8.02,15.6,37.1,8.41,8.25,17,37.4,0,18.3,18.6
185.672222222222,8.02,15.6,37.1,8.39,8.25,17,37.4,0,18.3,18.6
185.675694444444,8.02,15.7,37.1,8.39,8.25,17,37.4,0,18.3,18.6
185.679166666667,8.02,15.7,37.1,8.38,8.24,17,37.4,0,18.3,18.4
185.682638888889,8.02,15.6,37.1,8.39,8.25,17,37.4,0,18.3,18.4
185.686111111111,8.02,15.6,37.1,8.39,8.25,17,37.4,0,18.3,18.6
185.689583333333,8.02,15.6,37.1,8.38,8.25,17,37.4,0,18.1,18.6
185.693055555556,8.02,15.6,37.1,8.38,8.25,17,37.4,0,18.3,18.6
185.696527777778,8.02,15.6,37.1,8.37,8.25,17,37.3,0,18.1,18.4
185.7,8.02,15.6,37.1,8.39,8.25,17,37.4,0,18.1,18.6
185.703472222222,8.02,15.6,37.1,8.39,8.25,17,37.5,0,18.1,18.4
185.706944444444,8.02,15.6,37.1,8.39,8.25,17,37.4,0,18.1,18.6
185.710416666667,8.02,15.6,37.1,8.38,8.25,17,37.4,0,18.1,18.6
185.713888888889,8.02,15.6,37.1,8.39,8.25,17,37.5,0,18.1,18.4
185.717361111111,8.02,15.6,37.1,8.4,8.26,17,37.5,0,18.1,18.4
185.720833333333,8.02,15.6,37.1,8.39,8.25,17,37.5,0,18.1,18.6
185.724305555556,8.02,15.6,37.1,8.38,8.25,17,37.5,0,18.1,18.4
185.727777777778,8.02,15.6,37.1,8.4,8.25,17,37.5,0,18.1,18.4
185.73125,8.02,15.6,37.1,8.41,8.26,17,37.5,0,18.1,18.4
185.734722222222,8.02,15.6,37.1,8.37,8.26,17,37.5,0,18.1,18.4
185.738194444444,8.02,15.6,37.1,8.4,8.26,17,37.5,0,18.1,18.6
185.741666666667,8.02,15.6,37.1,8.4,8.26,17,37.5,0,18.1,18.4
185.745138888889,8.02,15.6,37.1,8.41,8.26,17,37.3,0,18.1,18.4
185.748611111111,8.02,15.6,37.1,8.39,8.26,17,37.3,0,18.1,18.4
185.752083333333,8.02,15.6,37.1,8.4,8.26,17,37.5,0,18.1,18.6
185.755555555556,8.02,15.6,37.1,8.43,8.25,17,37.5,0,18.1,18.6
185.759027777778,8.02,15.6,37.1,8.42,8.25,16.9,37.5,0,18.1,18.4
185.7625,8.02,15.6,37.1,8.43,8.25,17,37.4,0,18.1,18.4
185.765972222222,8.02,15.6,37.1,8.44,8.26,17,37.3,0,18.1,18.6
185.769444444444,8.02,15.6,37.1,8.44,8.26,17,37.4,0,18.1,18.4
185.772916666667,8.02,15.6,37.1,8.43,8.25,17,37.4,0,18.1,18.4
185.776388888889,8.02,15.6,37.1,8.43,8.26,17,37.5,0,18.1,18.4
185.779861111111,8.02,15.6,37.1,8.42,8.26,17,37.4,0,18.1,18.4
185.783333333333,8.02,15.6,37.1,8.44,8.26,17,37.5,0,18.1,18.4
185.786805555556,8.02,15.6,37.1,8.42,8.26,17,37.5,0,18.1,18.4
185.790277777778,8.02,15.6,37.1,8.44,8.25,17,37.5,0,18.1,18.6
185.79375,8.02,15.6,37.1,8.43,8.26,17,37.5,0,18.1,18.4
185.797222222222,8.02,15.6,37.1,8.44,8.26,17,37.3,0,18.1,18.6
185.800694444444,8.02,15.6,37.1,8.43,8.26,17,37.5,0,18.1,18.4
185.804166666667,8.02,15.6,37.1,8.41,8.26,16.9,37.4,0,18.1,18.4
185.807638888889,8.02,15.6,37.1,8.43,8.26,17,37.5,0,18.1,18.4
185.811111111111,8.02,15.6,37.1,8.44,8.26,17,37.3,0,18.1,18.6
185.814583333333,8.02,15.6,37.1,8.44,8.26,17,37.4,0,18.1,18.4
185.818055555556,8.02,15.6,37.1,8.45,8.26,17,37.5,0,18.1,18.4
185.821527777778,8.02,15.6,37.1,8.46,8.26,17,37.5,0,18.1,18.4
185.825,8.02,15.6,37.1,8.45,8.27,17,37.5,0,18.1,18.6
185.828472222222,8.02,15.6,37.1,8.46,8.26,17,37.3,0,18.1,18.6
185.831944444444,8.02,15.6,37.1,8.47,8.26,17,37.5,0,18.1,18.6
185.835416666667,8.02,15.6,37.1,8.44,8.26,17,37.5,0,18.1,18.6
185.838888888889,8.02,15.6,37.1,8.43,8.26,17,37.3,0,18.1,18.6
185.842361111111,8.02,15.6,37.1,8.42,8.26,17,37.5,0,18.1,18.6
185.845833333333,8.02,15.6,37.1,8.41,8.26,17,37.4,0,18.1,18.6
185.849305555556,8.02,15.7,37,8.43,8.26,17,37.3,0,18.1,18.6
185.852777777778,8.02,15.6,37.1,8.43,8.26,17,37.3,0,18.1,18.6
185.85625,8.02,15.7,37,8.42,8.26,17,37.3,0,18.1,18.6
185.859722222222,8.02,15.6,37.1,8.41,8.26,17,37.4,0,18.1,18.6
185.863194444444,8.02,15.6,37.1,8.4,8.27,17,37.5,0,18.1,18.6
185.866666666667,8.02,15.6,37.1,8.4,8.27,17,37.5,0,18.1,18.6
185.870138888889,8.02,15.6,37.1,8.4,8.27,17,37.3,0,18.1,18.6
185.873611111111,8.02,15.6,37.1,8.4,8.27,17,37.3,0,18.1,18.6
185.877083333333,8.02,15.6,37.1,8.39,8.27,17,37.4,0,18.1,18.6
185.880555555556,8.02,15.7,37.1,8.39,8.27,17,37.3,0,18.1,18.6
185.884027777778,8.02,15.6,37.1,8.39,8.27,17,37.4,0,18.1,18.6
185.8875,8.02,15.6,37.1,8.38,8.27,17,37.4,0,18.1,18.6
185.890972222222,8.02,15.7,37.1,8.41,8.27,17,37.4,0,18.1,18.6
185.894444444444,8.02,15.6,37.1,8.41,8.27,17,37.4,0,18.3,18.6
185.897916666667,8.02,15.7,37.1,8.4,8.27,17,37.4,0,18.1,18.6
185.901388888889,8.02,15.6,37.1,8.4,8.27,17,37.4,0,18.1,18.6
185.904861111111,8.02,15.7,37.1,8.39,8.27,17,37.3,0,18.1,18.6
185.908333333333,8.02,15.7,37.1,8.38,8.27,17,37.3,0,18.1,18.6
185.911805555556,8.02,15.7,37.1,8.38,8.27,17,37.3,0,18.1,18.6
185.915277777778,8.02,15.7,37.1,8.38,8.27,17,37.4,0,18.3,18.6
185.91875,8.02,15.7,37.1,8.39,8.27,17,37.4,0,18.1,18.6
185.922222222222,8.02,15.7,37.1,8.43,8.27,17,37.4,0,18.1,18.6
185.925694444444,8.02,15.7,37.1,8.41,8.27,17,37.4,0,18.3,18.6
185.929166666667,8.02,15.7,37.1,8.41,8.27,17,37.4,0,18.1,18.6
185.932638888889,8.02,15.7,37.1,8.4,8.27,17,37.3,0,18.1,18.6
185.936111111111,8.02,15.7,37.1,8.4,8.27,17,37.4,0,18.1,18.6
185.939583333333,8.02,15.7,37.1,8.4,8.27,17,37.3,0,18.1,18.6
185.943055555556,8.02,15.7,37.1,8.38,8.27,17,37.3,0,18.1,18.6
185.946527777778,8.02,15.7,37.1,8.38,8.27,17,37.4,0,18.1,18.6
185.95,8.02,15.7,37.1,8.4,8.27,17,37.3,0,18.1,18.6
185.953472222222,8.02,15.7,37.1,8.4,8.27,17,37.4,0,18.1,18.6
185.956944444444,8.02,15.7,37.1,8.38,8.27,17,37.3,0,18.1,18.6
185.960416666667,8.02,15.7,37.1,8.4,8.27,17,37.3,0,18.1,18.6
185.963888888889,8.02,15.7,37.1,8.41,8.27,17,37.3,0,18.1,18.6
185.967361111111,8.02,15.7,37.1,8.4,8.28,17,37.4,0,18.1,18.6
185.970833333333,8.02,15.7,37.1,8.4,8.27,17,37.3,0,18.1,18.6
185.974305555556,8.02,15.7,37.1,8.41,8.27,17,37.4,0,18.1,18.6
185.977777777778,8.02,15.7,37.1,8.4,8.27,17,37.4,0,18.1,18.6
185.98125,8.02,15.7,37.1,8.41,8.27,17,37.4,0,18.1,18.6
185.984722222222,8.02,15.7,37.1,8.41,8.27,17,37.4,0,18.1,18.6
185.988194444444,8.02,15.7,37.1,8.4,8.27,17,37.4,0,18.1,18.6
185.991666666667,8.02,15.7,37.1,8.39,8.28,17,37.3,0,18.1,18.6
185.995138888889,8.02,15.6,37.1,8.39,8.28,17,37.3,0,18.1,18.6
185.998611111111,8.02,15.7,37.1,8.4,8.27,17,37.4,0,18.1,18.6
186.002083333333,8.02,15.7,37.1,8.43,8.27,17,37.5,0,18.1,18.6
186.005555555556,8.02,15.7,37.1,8.42,8.27,17,37.3,0,18.1,18.6
186.009027777778,8.02,15.7,37.1,8.38,8.27,17,37.3,0,18.1,18.6
186.0125,8.02,15.6,37.1,8.39,8.27,17,37.5,0,18.1,18.6
186.015972222222,8.02,15.7,37.1,8.4,8.27,17,37.3,0,18.1,18.6
186.019444444444,8.02,15.7,37.1,8.39,8.27,17,37.4,0,18.1,18.6
186.022916666667,8.02,15.7,37.1,8.42,8.27,17,37.3,0,18.1,18.6
186.026388888889,8.02,15.6,37.1,8.4,8.28,17,37.5,0,18.1,18.6
186.029861111111,8.02,15.7,37,8.4,8.27,17,37.3,0,18.1,18.6
186.033333333333,8.02,15.6,37.1,8.4,8.28,17,37.3,0,18.1,18.6
186.036805555556,8.02,15.6,37.1,8.4,8.27,17,37.4,0,18.1,18.6
186.040277777778,8.02,15.7,37,8.41,8.27,17,37.3,0,18.1,18.6
186.04375,8.02,15.6,37.1,8.41,8.27,17,37.4,0,18.1,18.6
186.047222222222,8.02,15.6,37,8.42,8.27,17,37.5,0,18.1,18.6
186.050694444444,8.02,15.6,37.1,8.4,8.28,17,37.3,0,18.1,18.6
186.054166666667,8.02,15.6,37,8.42,8.28,17,37.3,0,18.1,18.6
186.057638888889,8.02,15.6,37.1,8.42,8.27,17,37.3,0,18.1,18.6
186.061111111111,8.02,15.6,37.1,8.41,8.28,16.9,37.4,0,18.1,18.6
186.064583333333,8.03,15.6,37.1,8.42,8.27,17,37.3,0,18.1,18.6
186.068055555556,8.03,15.6,37,8.41,8.28,17,37.5,0,18.1,18.6
186.071527777778,8.03,15.6,37.1,8.41,8.28,16.9,37.4,0,18.1,18.6
186.075,8.03,15.6,37.1,8.4,8.28,17,37.3,0,18.1,18.6
186.078472222222,8.03,15.6,37.1,8.43,8.28,17,37.3,0,18.1,18.6
186.081944444444,8.03,15.6,37.1,8.38,8.27,16.9,37.5,0,18.1,18.6
186.085416666667,8.03,15.6,37.1,8.4,8.27,17,37.3,0,18.1,18.6
186.088888888889,8.03,15.6,37.1,8.39,8.28,17,37.3,0,18.1,18.6
186.092361111111,8.03,15.6,37.1,8.4,8.28,16.9,37.4,0,18.1,18.6
186.095833333333,8.03,15.6,37.1,8.41,8.27,16.9,37.4,0,18.1,18.6
186.099305555556,8.03,15.6,37.1,8.4,8.27,16.9,37.4,0,18.1,18.6
186.102777777778,8.03,15.6,37.1,8.42,8.28,17,37.3,0,18.1,18.6
186.10625,8.03,15.6,37.1,8.41,8.28,16.9,37.4,0,18.1,18.6
186.109722222222,8.03,15.6,37.1,8.39,8.27,16.9,37.4,0,18.1,18.6
186.113194444444,8.03,15.6,37.1,8.38,8.27,16.9,37.4,0,18.1,18.6
186.116666666667,8.03,15.6,37.1,8.4,8.27,16.9,37.4,0,18.1,18.6
186.120138888889,8.03,15.6,37.1,8.41,8.27,16.9,37.4,0,18.1,18.6
186.123611111111,8.03,15.6,37.1,8.41,8.28,16.9,37.4,0,18.1,18.6
186.127083333333,8.03,15.6,37.1,8.4,8.27,16.9,37.4,0,18.1,18.6
186.130555555556,8.03,15.6,37.1,8.39,8.28,16.9,37.4,0,18.1,18.6
186.134027777778,8.03,15.6,37.1,8.4,8.27,16.9,37.4,0,18.1,18.6
186.1375,8.03,15.6,37.1,8.39,8.27,16.9,37.4,0,18.1,18.6
186.140972222222,8.03,15.6,37.1,8.39,8.27,16.9,37.4,0,18.1,18.6
186.144444444444,8.03,15.6,37.1,8.41,8.27,16.9,37.4,0,18.1,18.6
186.147916666667,8.03,15.6,37.1,8.4,8.27,16.9,37.4,0,18.1,18.6
186.151388888889,8.03,15.6,37.1,8.41,8.27,16.9,37.4,0,18.1,18.4
186.154861111111,8.03,15.6,37.1,8.41,8.28,16.9,37.4,0,18.1,18.4
186.158333333333,8.03,15.6,37.1,8.39,8.27,16.9,37.4,0,18.1,18.4
186.161805555556,8.03,15.6,37.1,8.39,8.28,16.9,37.4,0,18.1,18.4
186.165277777778,8.03,15.6,37.1,8.4,8.28,16.9,37.3,0,18.1,18.4
186.16875,8.03,15.6,37.1,8.41,8.28,16.9,37.4,0,18.1,18.6
186.172222222222,8.03,15.6,37.1,8.41,8.28,16.9,37.4,0,18.1,18.6
186.175694444444,8.03,15.6,37.1,8.42,8.27,16.9,37.4,0,18.1,18.4
186.179166666667,8.03,15.6,37.1,8.43,8.28,16.9,37.4,0,18.1,18.4
186.182638888889,8.03,15.6,37.1,8.43,8.28,16.9,37.4,0,18.1,18.4
186.186111111111,8.03,15.6,37.1,8.42,8.28,16.9,37.3,0,18.1,18.6
186.189583333333,8.03,15.6,37.1,8.43,8.27,16.9,37.4,0,18.1,18.6
186.193055555556,8.03,15.6,37.1,8.44,8.28,16.9,37.4,0,18.1,18.4
186.196527777778,8.03,15.6,37.1,8.43,8.27,16.9,37.3,0,18.1,18.6
186.2,8.03,15.6,37.1,8.42,8.27,16.9,37.3,0,18.1,18.4
186.203472222222,8.03,15.6,37.1,8.43,8.28,16.9,37.4,0,18.1,18.4
186.206944444444,8.03,15.6,37.1,8.43,8.28,16.9,37.3,0,18.1,18.4
186.210416666667,8.03,15.6,37.1,8.41,8.27,16.9,37.4,0,18.1,18.4
186.213888888889,8.03,15.6,37.1,8.42,8.27,16.9,37.4,0,18.1,18.4
186.217361111111,8.03,15.6,37,8.44,8.27,16.9,37.4,0,18.1,18.4
186.220833333333,8.03,15.6,37.1,8.43,8.27,16.9,37.4,0,18.1,18.4
186.224305555556,8.03,15.6,37.1,8.43,8.27,16.9,37.3,0,18.1,18.4
186.227777777778,8.03,15.6,37.1,8.42,8.27,16.9,37.4,0,18.1,18.4
186.23125,8.03,15.6,37,8.42,8.28,16.9,37.4,0,18.1,18.4
186.234722222222,8.03,15.6,37.1,8.44,8.28,16.9,37.4,0,18.1,18.4
186.238194444444,8.03,15.6,37.1,8.42,8.27,16.9,37.3,0,18.1,18.4
186.241666666667,8.03,15.6,37,8.47,8.27,16.9,37.4,0,18.1,18.4
186.245138888889,8.03,15.6,37.1,8.46,8.27,16.9,37.4,0,18.1,18.4
186.248611111111,8.03,15.6,37.1,8.44,8.27,16.9,37.4,0,18.1,18.4
186.252083333333,8.03,15.6,37.1,8.45,8.27,16.9,37.4,0,18.1,18.4
186.255555555556,8.03,15.6,37.1,8.44,8.27,16.9,37.3,0,18.1,18.4
186.259027777778,8.03,15.6,37.1,8.45,8.27,16.9,37.3,0,18.1,18.4
186.2625,8.03,15.6,37,8.44,8.28,16.9,37.3,0,18.1,18.4
186.265972222222,8.03,15.6,37,8.44,8.27,16.9,37.3,0,18.1,18.4
186.269444444444,8.03,15.6,37.1,8.45,8.27,16.9,37.4,0,18.1,18.4
186.272916666667,8.03,15.6,37.1,8.43,8.27,16.9,37.4,0,18.1,18.4
186.276388888889,8.03,15.6,37,8.44,8.28,16.9,37.4,0,18.1,18.4
186.279861111111,8.03,15.6,37,8.44,8.27,16.9,37.3,0,18.1,18.4
186.283333333333,8.03,15.6,37,8.44,8.28,16.9,37.4,0,18.1,18.4
186.286805555556,8.03,15.6,37,8.44,8.27,16.9,37.4,0,18.1,18.4
186.290277777778,8.03,15.6,37,8.46,8.27,16.9,37.4,0,18.1,18.4
186.29375,8.03,15.6,37,8.42,8.27,16.9,37.4,0,18.1,18.4
186.297222222222,8.03,15.6,37.1,8.42,8.27,16.9,37.3,0,18.1,18.4
186.300694444444,8.03,15.5,37.1,8.44,8.27,16.9,37.3,0,18.1,18.4
186.304166666667,8.03,15.5,37.1,8.45,8.27,16.9,37.3,0,18.1,18.4
186.307638888889,8.03,15.5,37.1,8.42,8.28,16.9,37.3,0,18.1,18.4
186.311111111111,8.03,15.5,37.1,8.43,8.28,16.9,37.3,0,18.1,18.4
186.314583333333,8.03,15.5,37.1,8.42,8.28,16.8,37.4,0,18.1,18.4
186.318055555556,8.03,15.5,37.1,8.4,8.28,16.8,37.4,0,18.1,18.4
186.321527777778,8.03,15.5,37.1,8.4,8.27,16.8,37.5,0,18.1,18.4
186.325,8.03,15.5,37.1,8.4,8.27,16.8,37.5,0,18.1,18.4
186.328472222222,8.03,15.5,37.1,8.42,8.27,16.8,37.4,0,18.1,18.4
186.331944444444,8.03,15.5,37.1,8.41,8.27,16.8,37.4,0,18.1,18.4
186.335416666667,8.03,15.5,37.1,8.4,8.27,16.8,37.4,0,17.9,18.4
186.338888888889,8.03,15.5,37.1,8.42,8.27,16.8,37.5,0,18.1,18.4
186.342361111111,8.03,15.5,37.1,8.4,8.27,16.8,37.4,0,17.9,18.4
186.345833333333,8.03,15.5,37.1,8.41,8.27,16.8,37.4,0,17.9,18.4
186.349305555556,8.03,15.5,37.1,8.43,8.27,16.8,37.4,0,17.9,18.4
186.352777777778,8.03,15.5,37.1,8.39,8.27,16.8,37.5,0,17.9,18.4
186.35625,8.03,15.5,37.1,8.42,8.27,16.8,37.4,0,17.9,18.4
186.359722222222,8.03,15.5,37.1,8.39,8.27,16.8,37.4,0,17.9,18.4
186.363194444444,8.03,15.4,37.1,8.41,8.27,16.8,37.4,0,17.9,18.4
186.366666666667,8.03,15.4,37.1,8.39,8.27,16.8,37.4,0,17.9,18.4
186.370138888889,8.03,15.4,37.1,8.4,8.27,16.8,37.4,0,17.9,18.4
186.373611111111,8.03,15.4,37.1,8.37,8.27,16.8,37.3,0,17.9,18.4
186.377083333333,8.03,15.4,37.1,8.4,8.27,16.7,37.5,0,17.9,18.4
186.380555555556,8.03,15.4,37.1,8.4,8.27,16.7,37.5,0,17.9,18.4
186.384027777778,8.03,15.4,37.1,8.39,8.27,16.7,37.3,0,17.9,18.3
186.3875,8.03,15.4,37.1,8.38,8.27,16.7,37.4,0,17.9,18.3
186.390972222222,8.03,15.4,37.1,8.38,8.27,16.7,37.4,0,17.9,18.3
186.394444444444,8.03,15.4,37.1,8.37,8.27,16.7,37.4,0,17.9,18.3
186.397916666667,8.03,15.4,37.1,8.36,8.27,16.7,37.4,0,17.9,18.3
186.401388888889,8.03,15.4,37.1,8.35,8.27,16.7,37.5,0,17.9,18.3
186.404861111111,8.03,15.4,37.1,8.37,8.27,16.7,37.4,0,17.9,18.3
186.408333333333,8.03,15.4,37.1,8.37,8.27,16.6,37.4,0,17.9,18.3
186.411805555556,8.03,15.4,37.1,8.36,8.27,16.6,37.4,0,17.7,18.3
186.415277777778,8.03,15.4,37.1,8.36,8.27,16.6,37.4,0,17.7,18.3
186.41875,8.03,15.4,37.1,8.35,8.27,16.6,37.4,0,17.7,18.3
186.422222222222,8.03,15.3,37.1,8.36,8.26,16.6,37.4,0,17.7,18.3
186.425694444444,8.03,15.4,37.1,8.35,8.27,16.6,37.3,0,17.7,18.3
186.429166666667,8.03,15.4,37.1,8.36,8.27,16.6,37.3,0,17.7,18.3
186.432638888889,8.03,15.4,37.1,8.36,8.27,16.6,37.3,0,17.7,18.3
186.436111111111,8.03,15.3,37.2,8.36,8.27,16.6,37.5,0,17.7,18.3
186.439583333333,8.03,15.4,37.1,8.37,8.26,16.6,37.5,0,17.7,18.3
186.443055555556,8.03,15.3,37.1,8.37,8.26,16.6,37.5,0,17.7,18.3
186.446527777778,8.03,15.3,37.2,8.37,8.27,16.6,37.5,0,17.7,18.3
186.45,8.03,15.3,37.2,8.38,8.27,16.6,37.4,0,17.7,18.3
186.453472222222,8.03,15.3,37.1,8.36,8.27,16.6,37.5,0,17.7,18.3
